TownCode,LocationFactor,Land_SquareFeet,Land_PriorTaxYearMarketValueEstimate,Building_SquareFeet,Building_PriorTaxYearMarketValueEstimate,SalePrice,Age,WallMaterial,RoofMaterial,Rooms,Bedrooms,FullBaths,Basement,BasementFinish,CentralHeating,CentralAir,AtticType,HalfBaths,Garage1Size,Garage1Material,Garage1Attachment,Garage1Area,Porch
13,0.613053886927917,8220,30820.0,1353.0,180110.0,229000.0,32,2.0,1.0,6.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,1
13,0.608316102976923,6440,24150.0,1102.0,144910.0,204500.0,28,3.0,1.0,6.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,3
13,0.609958675258629,12930,48480.0,1334.0,177080.0,290000.0,28,3.0,1.0,6.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,3
13,0.608371262440103,8058,30210.0,1324.0,201050.0,228195.0,21,2.0,1.0,7.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,2.0,2.0,3
13,0.609472137508793,17966,67370.0,2484.0,187140.0,250000.0,52,3.0,1.0,8.0,4.0,2.0,3.0,1.0,1.0,1.0,3.0,0.0,3.0,2.0,1.0,2.0,3
13,0.628084939387439,9300,30220.0,1351.0,112260.0,138500.0,64,1.0,1.0,5.0,3.0,1.0,4.0,3.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,2.0,3
13,0.630304493691213,8548,27780.0,1532.0,103260.0,150000.0,67,1.0,1.0,5.0,3.0,1.0,4.0,3.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,2.0,3
13,0.631449387168838,8928,29010.0,885.0,97030.0,170000.0,64,1.0,1.0,7.0,3.0,1.0,4.0,3.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,2.0,3
13,0.625225271743902,9300,30220.0,1305.0,111300.0,158000.0,64,1.0,1.0,6.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2
13,0.627668741015504,9409,30570.0,1209.0,109620.0,150000.0,68,1.0,1.0,9.0,6.0,1.0,3.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
13,0.628188547919973,9300,30220.0,1236.0,103320.0,84680.0,68,1.0,1.0,6.0,2.0,1.0,4.0,3.0,1.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,3
13,0.630565884818712,6030,19590.0,980.0,136200.0,165000.0,40,3.0,1.0,5.0,3.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,1.0,2.0,2.0,3
13,0.63208481807546,10050,32660.0,1570.0,115830.0,140000.0,70,1.0,1.0,6.0,4.0,1.0,4.0,3.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,2.0,3
13,0.634747131265532,8093,26300.0,2150.0,159340.0,168000.0,68,1.0,1.0,8.0,4.0,2.0,2.0,3.0,1.0,1.0,3.0,0.0,3.0,1.0,2.0,2.0,3
13,0.626069310400588,6700,21770.0,1058.0,124480.0,165000.0,45,1.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,3
13,0.643112402751368,6700,21770.0,1178.0,123900.0,132500.0,53,3.0,1.0,5.0,3.0,1.0,3.0,3.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,2.0,3
13,0.644040386022899,6784,22040.0,1061.0,93690.0,159900.0,55,2.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
13,0.645135670415162,6788,22060.0,1314.0,144620.0,162000.0,47,3.0,1.0,6.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,3
13,0.650624864157125,6700,21770.0,960.0,122190.0,174900.0,53,3.0,1.0,6.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,2.0,3
13,0.658350530918635,6300,20470.0,1132.0,127710.0,230000.0,56,2.0,1.0,6.0,3.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,3.0,2.0,2.0,2.0,3
13,0.658428764334456,6300,20470.0,1082.0,126130.0,210000.0,56,2.0,1.0,5.0,2.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
13,0.64341381897435,6700,21770.0,961.0,110180.0,159000.0,53,3.0,1.0,5.0,3.0,1.0,4.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
13,0.651077070828733,6700,21770.0,960.0,120770.0,170000.0,53,3.0,1.0,5.0,3.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
13,0.653328969322443,6700,21770.0,960.0,117510.0,159000.0,53,3.0,1.0,6.0,3.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,3
13,0.653329456235122,6799,22090.0,2239.0,200820.0,190000.0,116,1.0,1.0,10.0,5.0,2.0,1.0,3.0,1.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,1
13,0.654572501253369,6700,21770.0,960.0,124310.0,150000.0,52,3.0,1.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,2.0,2.0,3
13,0.647863047408023,6700,21770.0,1126.0,125770.0,109500.0,50,2.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,3
13,0.650985444840583,6800,22100.0,1200.0,130240.0,183000.0,58,2.0,1.0,6.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,2.0,3
13,0.64381495644189,6700,21770.0,975.0,108300.0,170000.0,41,1.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,1
13,0.645285001148864,6700,21770.0,1256.0,136700.0,185600.0,52,3.0,1.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,3
13,0.646209260860965,6700,21770.0,1116.0,127080.0,179000.0,55,3.0,1.0,6.0,3.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,1.0,2.0,2.0,3
13,0.647740739986158,8085,26270.0,1596.0,143860.0,199500.0,56,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,3
13,0.647581841716987,6700,21770.0,1369.0,149490.0,185000.0,16,3.0,1.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,2.0,3
13,0.647818438484875,7050,22910.0,1170.0,130980.0,190000.0,52,3.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,2.0,3
13,0.649883907062022,6700,21770.0,2366.0,207430.0,185000.0,47,3.0,1.0,7.0,4.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,3
13,0.650024205632167,7050,22910.0,1392.0,135850.0,181000.0,60,2.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,2.0,2.0,3
13,0.626132038855507,10790,29670.0,3984.0,235330.0,395000.0,38,2.0,1.0,Other,Other,Other,1.0,3.0,2.0,0.0,3.0,0.0,Other,1.0,2.0,2.0,3
13,0.629209247234826,2703,7430.0,1387.0,113240.0,155000.0,22,3.0,1.0,5.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,3
13,0.621354990461834,8763,24090.0,1656.0,170470.0,213000.0,40,1.0,1.0,8.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,3
13,0.621846924599022,8255,22700.0,1160.0,104400.0,177500.0,49,1.0,1.0,5.0,3.0,1.0,4.0,3.0,1.0,0.0,3.0,1.0,3.0,1.0,1.0,2.0,3
13,0.635760666806782,10050,27630.0,1290.0,149980.0,217000.0,40,3.0,1.0,5.0,3.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,4.0,1.0,2.0,2.0,3
13,0.638709309522096,8411,23130.0,1092.0,126190.0,166500.0,89,1.0,1.0,7.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,3
13,0.636020779998499,6700,18420.0,1210.0,123950.0,130000.0,66,1.0,1.0,6.0,4.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
13,0.6367955388221,6700,18420.0,880.0,83590.0,125000.0,66,1.0,1.0,4.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,3
13,0.639538025469266,6750,18560.0,1318.0,128230.0,159900.0,70,2.0,1.0,6.0,3.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3
13,0.63350562443399,10500,28870.0,816.0,84130.0,125000.0,47,1.0,1.0,4.0,2.0,1.0,4.0,3.0,2.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
13,0.628601709804164,6750,18560.0,1058.0,121350.0,149713.0,56,2.0,1.0,5.0,3.0,1.0,4.0,3.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,3
13,0.652731536598029,10252,28190.0,1407.0,95540.0,149900.0,90,1.0,1.0,6.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,3
13,0.654599746961255,6700,18420.0,905.0,79550.0,180000.0,77,1.0,1.0,5.0,2.0,1.0,3.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,3
13,0.641646032518853,10074,27700.0,1091.0,136730.0,144000.0,56,2.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
13,0.643978077282316,7829,21520.0,1144.0,125270.0,175000.0,55,2.0,1.0,5.0,3.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,1.0,2.0,2.0,3
13,0.645822208466861,10050,27630.0,871.0,86230.0,164900.0,77,1.0,1.0,6.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,3
13,0.645000060244666,7726,21240.0,1525.0,124900.0,85000.0,71,2.0,1.0,6.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,3
13,0.648355873195384,15100,41520.0,1155.0,101240.0,137000.0,63,1.0,1.0,5.0,3.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
13,0.653380208470074,6700,18420.0,1512.0,130400.0,135900.0,65,1.0,1.0,7.0,4.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3
13,0.642183647769956,7650,21030.0,1226.0,116050.0,229000.0,1,3.0,1.0,6.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,2.0,2.0,3
13,0.646275863246365,7500,20620.0,864.0,82390.0,120000.0,61,1.0,1.0,5.0,3.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
13,0.647917146258446,6750,18560.0,725.0,82700.0,122900.0,62,1.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3
13,0.648741561668492,7000,19250.0,845.0,74550.0,35000.0,64,1.0,1.0,5.0,3.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,3
13,0.647281755995449,6314,17360.0,851.0,84450.0,145000.0,61,1.0,1.0,5.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,0.0,4.0,1.0,2.0,2.0,1
13,0.64972383037506,5785,15900.0,1063.0,112000.0,129000.0,63,1.0,1.0,5.0,3.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,3
13,0.645030922476022,15000,41250.0,600.0,58690.0,40000.0,84,1.0,1.0,Other,2.0,1.0,3.0,1.0,2.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
13,0.642663542084202,9938,27320.0,1783.0,144510.0,184000.0,67,1.0,1.0,7.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,3
13,0.652554265063652,7486,20580.0,747.0,61850.0,138500.0,64,1.0,1.0,5.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,3
13,0.652933712485685,6640,18260.0,1029.0,114210.0,85000.0,62,1.0,1.0,6.0,3.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,3
13,0.666018865930356,8981,24690.0,1524.0,123840.0,75000.0,63,3.0,1.0,6.0,3.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,2.0,3.0,1.0,2.0,3
13,0.666137757500772,6650,18280.0,1110.0,116900.0,171000.0,47,3.0,1.0,6.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,4.0,1.0,2.0,2.0,3
13,0.66170472489306,6897,18960.0,1025.0,91520.0,130000.0,56,3.0,1.0,5.0,3.0,1.0,4.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3
13,0.663060377292708,17940,49330.0,1176.0,85730.0,156000.0,56,2.0,1.0,5.0,3.0,1.0,4.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,3
13,0.662688131584517,5000,13750.0,836.0,86840.0,105700.0,75,4.0,1.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,2.0,3
13,0.665809721308962,6650,18280.0,936.0,86850.0,164000.0,56,3.0,1.0,5.0,3.0,1.0,4.0,3.0,1.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,3
13,0.662467772055003,7500,20620.0,1372.0,118770.0,233000.0,29,2.0,1.0,6.0,3.0,1.0,4.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3
13,0.662514888369528,7500,20620.0,1007.0,99370.0,90000.0,90,1.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,4.0,1.0,2.0,2.0,3
13,0.663813977010855,5976,16430.0,2070.0,148760.0,198000.0,104,3.0,1.0,6.0,4.0,2.0,1.0,3.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,2.0,3
13,0.664678353093684,6650,18280.0,1202.0,122500.0,100000.0,66,1.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,3
13,0.663781623512737,7619,20950.0,1008.0,91030.0,135000.0,64,1.0,1.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,3
13,0.663663720794588,6650,18280.0,1150.0,115300.0,49000.0,66,1.0,1.0,4.0,3.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
13,0.665487833041524,8750,24060.0,1924.0,125720.0,47500.0,79,1.0,1.0,8.0,4.0,2.0,4.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3
13,0.663099365012273,6650,18280.0,672.0,65590.0,149900.0,70,1.0,1.0,6.0,3.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,3
13,0.662876449830536,6650,18280.0,1170.0,79910.0,77000.0,69,1.0,1.0,6.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,3
13,0.66283590106692,6650,18280.0,799.0,64230.0,124900.0,89,1.0,1.0,4.0,2.0,1.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3
13,0.661884940520086,6650,18280.0,560.0,59190.0,95000.0,89,3.0,1.0,6.0,2.0,1.0,3.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,1
13,0.661341452115113,6650,18280.0,1407.0,97080.0,130000.0,63,1.0,1.0,7.0,4.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,3
13,0.652027708415263,6200,17050.0,1858.0,146010.0,115000.0,57,3.0,1.0,9.0,4.0,3.0,4.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3
13,0.66277238723455,6650,18280.0,910.0,77500.0,139000.0,91,2.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,1.0,2.0,2.0,1
13,0.661913433728636,7365,20250.0,1190.0,106620.0,199999.0,24,2.0,1.0,6.0,3.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3
13,0.66206935361357,6650,18280.0,1026.0,80370.0,118000.0,90,1.0,1.0,5.0,2.0,1.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3
13,0.66171181654843,6650,18280.0,890.0,83850.0,67000.0,88,1.0,1.0,5.0,2.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
13,0.660462277404249,6650,18280.0,791.0,92010.0,114500.0,67,1.0,1.0,6.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,3.0,1.0,2.0,2.0,3
13,0.660131855766745,6663,18320.0,912.0,96200.0,155500.0,64,1.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,3
13,0.657507148933887,6650,18280.0,1108.0,94350.0,81000.0,65,1.0,1.0,5.0,3.0,1.0,4.0,3.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,3
13,0.656046963601341,6650,18280.0,1224.0,113960.0,156000.0,66,1.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1
13,0.658316754958287,7740,21280.0,825.0,62780.0,85000.0,93,1.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,1
13,0.662009626326974,7920,21780.0,1033.0,84850.0,157000.0,66,1.0,1.0,4.0,2.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3
13,0.661989669604889,6144,16890.0,5320.0,312670.0,294200.0,55,2.0,1.0,Other,Other,Other,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3
13,0.66126411187393,7920,21780.0,1284.0,121390.0,186500.0,63,1.0,1.0,6.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,3
13,0.66081907753757,7722,21230.0,1183.0,115690.0,167000.0,63,2.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,4.0,1.0,2.0,2.0,3
13,0.661435470514287,7920,21780.0,847.0,68480.0,43500.0,91,1.0,1.0,4.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,3
13,0.661051971923069,7920,21780.0,1061.0,129340.0,170000.0,53,3.0,1.0,6.0,3.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,4.0,1.0,2.0,2.0,3
13,0.660025937569883,7722,21230.0,849.0,23270.0,167500.0,79,1.0,1.0,4.0,2.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
13,0.658851094185415,5600,15400.0,1491.0,125790.0,164000.0,66,1.0,1.0,6.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,3
13,0.658942815191867,8400,23100.0,1040.0,87830.0,154470.0,94,1.0,1.0,6.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1
13,0.659158855663225,5880,16170.0,755.0,73080.0,172000.0,78,1.0,1.0,4.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,0.0,4.0,1.0,2.0,2.0,3
13,0.65424502494329,10269,28230.0,1021.0,92940.0,82055.0,61,2.0,1.0,5.0,3.0,1.0,4.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
13,0.657274374188579,5280,14520.0,896.0,82740.0,101234.0,79,1.0,1.0,6.0,3.0,1.0,3.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,2.0,2.0,3
13,0.657678570790803,7920,21780.0,1297.0,180110.0,80000.0,13,3.0,1.0,8.0,4.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,2.0,3
13,0.656924959530078,7920,21780.0,1008.0,110430.0,140000.0,62,2.0,1.0,5.0,2.0,1.0,1.0,3.0,2.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,3
13,0.657918125276828,7920,21780.0,964.0,68850.0,144000.0,92,1.0,1.0,4.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,2.0,1
13,0.65728042807729,7920,21780.0,1496.0,116610.0,189900.0,97,1.0,1.0,7.0,4.0,2.0,1.0,3.0,1.0,1.0,3.0,0.0,3.0,1.0,2.0,2.0,3
13,0.657049940721091,7920,21780.0,1092.0,104850.0,168000.0,87,1.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,3
13,0.655275714734348,5280,14520.0,1065.0,85630.0,120000.0,88,3.0,1.0,5.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,1
13,0.651751976042179,6760,18590.0,1291.0,109620.0,170000.0,59,1.0,1.0,6.0,3.0,1.0,4.0,3.0,1.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,3
13,0.659220060501207,6450,17730.0,1313.0,132660.0,95000.0,45,2.0,1.0,6.0,3.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,4.0,1.0,2.0,2.0,3
13,0.658623406431657,6250,17180.0,1251.0,131530.0,179900.0,49,2.0,1.0,6.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,3
13,0.658006731862643,6650,18280.0,1251.0,132280.0,158500.0,49,2.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,2.0,3
13,0.656093069462344,6650,18280.0,1251.0,132280.0,159000.0,49,1.0,1.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,2.0,3
13,0.656457140210109,6650,18280.0,1107.0,138830.0,135000.0,49,3.0,1.0,6.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,3
13,0.655232392502159,6650,18280.0,1107.0,136450.0,180000.0,48,3.0,1.0,7.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,3
13,0.65028805137351,6898,18960.0,2117.0,170980.0,215000.0,16,3.0,1.0,6.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,0.0,3.0,2.0,1.0,2.0,3
13,0.651277618276053,6212,17080.0,2320.0,196280.0,212000.0,13,3.0,1.0,8.0,4.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3
13,0.622967439002729,7740,21280.0,1724.0,123280.0,170000.0,22,2.0,1.0,6.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,0.0,3.0,2.0,1.0,2.0,3
13,0.647167529789944,6385,17550.0,1544.0,112710.0,188000.0,22,2.0,1.0,7.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,0.0,3.0,2.0,1.0,2.0,3
13,0.640596016423139,6537,17970.0,1400.0,149750.0,146900.0,13,3.0,1.0,7.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,3
13,0.645668161984595,6916,19010.0,900.0,58550.0,91500.0,64,1.0,1.0,4.0,2.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,3
13,0.644611810443961,6916,19010.0,1080.0,79940.0,139500.0,62,1.0,1.0,5.0,3.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
13,0.637185914718667,6916,19010.0,625.0,49020.0,92500.0,78,1.0,1.0,4.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,3
13,0.638815536946024,5474,15050.0,1400.0,138630.0,159000.0,13,3.0,1.0,7.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3
13,0.607893133242889,4687,12880.0,900.0,77010.0,71039.0,63,1.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,2.0,3
13,0.59724311742067,6065,16670.0,1284.0,86380.0,150000.0,92,1.0,1.0,5.0,3.0,1.0,1.0,3.0,2.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
13,0.590293899816466,3024,8310.0,1700.0,131090.0,50000.0,114,1.0,1.0,Other,5.0,2.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3
13,0.591323283952053,6300,17320.0,962.0,77300.0,105101.0,63,2.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,2.0,3
13,0.609951567482181,4725,12990.0,1080.0,70130.0,123000.0,112,1.0,1.0,6.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
13,0.606253373191392,4725,12990.0,1152.0,114350.0,165000.0,58,2.0,1.0,6.0,3.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,1.0,2.0,2.0,3
13,0.575820297903077,6048,16630.0,1188.0,68440.0,170000.0,98,1.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,3
13,0.608036067040763,6300,17320.0,908.0,66570.0,84000.0,60,1.0,1.0,5.0,2.0,1.0,1.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3
13,0.585319248228563,6300,17320.0,1308.0,95890.0,157500.0,59,2.0,1.0,6.0,3.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
13,0.60904826107281,8934,24560.0,720.0,57980.0,22500.0,68,1.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1
13,0.565421132778174,8710,23950.0,1667.0,100940.0,152000.0,54,2.0,2.0,6.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,3
13,0.564824296433842,8190,22520.0,2130.0,178380.0,230000.0,21,3.0,1.0,7.0,4.0,2.0,3.0,3.0,1.0,1.0,3.0,0.0,2.0,3.0,1.0,1.0,3
13,0.645302417037259,9107,25040.0,2380.0,145170.0,179900.0,57,1.0,1.0,8.0,4.0,1.0,4.0,3.0,2.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
13,0.643084570733525,6150,16910.0,1008.0,82040.0,80000.0,59,1.0,1.0,5.0,3.0,1.0,4.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,3
13,0.637050914150396,6150,16910.0,1008.0,75440.0,70000.0,59,1.0,1.0,5.0,3.0,1.0,4.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,3
